1353099678298235,0.738168596822093,-1.46098603965911
1353099679298628,0.738168596822093,-1.46098603674442
1353099680298445,0.738168596822093,-1.46098603674442
1353099681297803,0.738168596822093,-1.46098603384717
1353099682298634,0.738168596822093,-1.46098603384717
1353099683297972,0.738168596822093,-1.46098603384717
1353099684298272,0.73816859971934,-1.46098603384717
1353099685298518,0.73816859971934,-1.46098603384717
1353099686298600,0.738168602634039,-1.46098603384717
1353099687298217,0.738168605548739,-1.46098603384717
1353099688298287,0.738168605548739,-1.46098603384717
1353099689298649,0.738168605548739,-1.46098603384717
1353099690297880,0.738168605548739,-1.46098603384717
1353099691298011,0.738168605548739,-1.46098603384717
1353099692297734,0.738168605548739,-1.46098603384717
1353099693308285,0.738168605548739,-1.46098603093247
1353099694299005,0.738168605548739,-1.46098603093247
1353099695298486,0.738168602634039,-1.46098603093247
1353099696297654,0.738168602634039,-1.46098603093247
1353099697298431,0.738168602634039,-1.46098603384717
1353099698299889,0.738168602634039,-1.46098603384717
1353099699299559,0.738168602634039,-1.46098603384717
1353099700297876,0.738168602634039,-1.46098603384717
1353099701297799,0.738168605548739,-1.46098603384717
1353099702297873,0.738168602634039,-1.46098603674442
1353099703298078,0.738168605548739,-1.46098603674442
1353099704299023,0.738168605548739,-1.46098603674442
1353099705298480,0.738168608445986,-1.46098603674442
1353099706298234,0.738168605548739,-1.46098603674442
1353099707298087,0.738168605548739,-1.46098603674442
1353099708297808,0.738168605548739,-1.46098603965911
1353099709298816,0.738168608445986,-1.46098603965911
1353099710298749,0.738168605548739,-1.46098603965911
1353099711298197,0.738168608445986,-1.46098603965911
1353099712297772,0.738168608445986,-1.46098604257382
1353099713298125,0.738168608445986,-1.46098604547106
1353099714298495,0.738168608445986,-1.46098604547106
1353099715298214,0.738168608445986,-1.46098604838576
1353099716298810,0.738168608445986,-1.46098604838576
1353099717298138,0.738168608445986,-1.46098604838576
1353099718297924,0.738168608445986,-1.46098604838576
1353099719298692,0.738168608445986,-1.46098605130046
1353099720298872,0.738168608445986,-1.46098605130046
1353099721298873,0.738168608445986,-1.46098605130046
1353099722298322,0.738168608445986,-1.46098605130046
1353099723298183,0.738168608445986,-1.46098605419771
1353099724319104,0.738168608445986,-1.46098605419771
1353099725297755,0.738168608445986,-1.46098605419771
1353099726297906,0.738168608445986,-1.46098605419771
1353099727298459,0.738168608445986,-1.46098605419771
1353099728298381,0.738168605548739,-1.46098605419771
1353099729298127,0.738168605548739,-1.46098605419771
1353099730298833,0.738168605548739,-1.46098605419771
1353099731298711,0.738168602634039,-1.46098605419771
1353099732308468,0.738168602634039,-1.46098605419771
1353099733297774,0.738168602634039,-1.46098605711241
1353099734298078,0.738168602634039,-1.46098606292435
1353099735298701,0.738168605548739,-1.46098606583905
1353099736298747,0.738168634625925,-1.46098626655192
1353099737308080,0.738168625899278,-1.46098659816448
1353099738299361,0.738168643352571,-1.46098690651179
1353099739308174,0.738168666635263,-1.46098720902971
1353099740307809,0.738168640455324,-1.46098744464916
1353099741308054,0.738168614275385,-1.4609875871902
1353099742308099,0.738168605548739,-1.46098786352818
1353099743307662,0.738168570642154,-1.46098818060215
1353099744307802,0.738168500828984,-1.46098848603477
1353099745308130,0.738168390279829,-1.46098878274074
1353099746308312,0.738168250653489,-1.46098913180659
1353099747308646,0.738168166301726,-1.46098944596586
1353099748308556,0.738168131395141,-1.46098972811578
1353099749308359,0.73816802086344,-1.46098995211134
1353099750308330,0.738167901587639,-1.4609901528242
1353099751308765,0.738167776517345,-1.46099044370078
1353099752308397,0.738167761961299,-1.46099058624182
1353099753308230,0.738167764875998,-1.46099056878852
1353099754308704,0.738167715430821,-1.46099062696035
1353099755318412,0.738167604881666,-1.4609906240631
1353099756308722,0.738167471084725,-1.46099069096157
1353099757308133,0.738167244191923,-1.4609907345948
1353099758308071,0.738167058017651,-1.46099077241609
1353099759308022,0.738166898023319,-1.46099087130644
1353099760308028,0.738166720593147,-1.46099099347949
1353099761307963,0.738166493700344,-1.4609909760262
1353099762308940,0.738166284260834,-1.46099093530767
1353099763307874,0.738166159173087,-1.46099087422114
1353099764308638,0.738166124266502,-1.46099089167444
1353099765308380,0.738166103898509,-1.46099094694901
1353099766308333,0.738166098086563,-1.46099095276096
1353099767307890,0.738166071906624,-1.4609909760262
1353099768308150,0.73816607771857,-1.4609909818556
1353099769308311,0.73816608063327,-1.4609909789409
1353099770308614,0.73816608354797,-1.4609909760262
1353099771309769,0.738166089359917,-1.4609909760262
1353099772307812,0.738166095171863,-1.4609909760262
1353099773307758,0.738166095171863,-1.46099097312895
1353099774308063,0.738166089359917,-1.4609909760262
1353099775308752,0.73816607771857,-1.46099098475284
1353099776108494,0.738166051538632,-1.46099099347949
1353099776602312,0.738165967186869,-1.46099096440231
1353099777108881,0.738165906100345,-1.46099093530767
1353099777587831,0.738165810107236,-1.46099087422114
1353099778108150,0.738165746106012,-1.4609908684092
1353099778582035,0.738165615206319,-1.46099081604932
1353099779108274,0.738165539581202,-1.46099079859603
1353099779588463,0.738165402869562,-1.4609907549628
1353099780108946,0.738165271969868,-1.46099069096157
1353099780609336,0.738165117787482,-1.46099055714718
1353099781108465,0.738164998529134,-1.46099048733401
1353099781588058,0.738164850176148,-1.46099037388761
1353099782108424,0.738164789089624,-1.46099026916785
1353099782587675,0.738164643651337,-1.46099014118286
1353099783108004,0.738164570923467,-1.46099004518975
1353099783600086,0.738164474930358,-1.46098989975146
1353099784108019,0.738164373125303,-1.46098982410889
1353099784578155,0.738164213130971,-1.46098971066249
1353099785108128,0.738164163685793,-1.46098960304549
1353099785589474,0.738164120052562,-1.46098954777091
1353099786108566,0.738164125864508,-1.46098950705238
1353099786583373,0.738164105496516,-1.46098949249633
1353099787108428,0.738164099684569,-1.46098947504304
1353099787590747,0.738164117137862,-1.46098944596586
1353099788108135,0.738164111325915,-1.4609894517778
1353099788588267,0.738164099684569,-1.46098946050445
1353099789108568,0.738164085145977,-1.4609894546925
1353099789589620,0.738164058966038,-1.4609894692311
1353099790108627,0.738164053136638,-1.46098948376969
1353099790588966,0.738164067692684,-1.46098948959909
1353099791108636,0.738164050239392,-1.46098947795774
1353099791597999,0.738164032786099,-1.46098947504304
1353099792108516,0.738164032786099,-1.46098949249633
1353099792601445,0.738164032786099,-1.46098948376969
1353099793108438,0.738164032786099,-1.46098948087244
1353099793579940,0.738164032786099,-1.46098947795774
