1353099678239363,0.164508059620857,0.0648760497570038,0.0700561485439539,0.0925563714187592,0.0111439349129796
1353099678437580,0.166483968496323,0.0649199485778809,0.0376400894578546,0.0952769346814603,0.00667302962392569
1353099678637761,0.163637816905975,0.0649515613913536,0.0947497625090182,0.0923182344250381,0.00529607059434056
1353099678837460,0.158119320869446,0.0650346279144287,0.192318559046835,0.0904514651466161,0.00998043734580278
1353099679047558,0.15569019317627,0.0652358829975128,0.230062043722719,0.0901296124700457,0.00326151633635163
1353099679247875,0.158445179462433,0.0652268007397652,0.179206981938332,0.0909249982517213,0.00660830549895763
1353099679457417,0.164572566747665,0.0652368366718292,0.0676988207129762,0.0950946020521224,-0.00482775922864676
1353099679687380,0.163556531071663,0.0651927664875984,0.09443679029122,0.0954946612380445,-0.00253510661423206
1353099679917175,0.159557998180389,0.0650186985731125,0.172222574204206,0.0919061336293817,0.00835938192903996
1353099680118715,0.156217589974403,0.0650514662265778,0.228997649475932,0.0897346878703684,0.00769639480859041
1353099680317574,0.155042707920074,0.0651730224490166,0.241659173704684,0.0911227711848915,-0.0126273781061172
1353099680537489,0.159513607621193,0.064997211098671,0.161067237909883,0.0918942564725876,0.00117129483260214
1353099680767504,0.160600140690804,0.0652880370616913,0.145756139270961,0.0943188775330782,-0.00582328252494335
1353099680967757,0.161443710327148,0.0651755779981613,0.136082377787679,0.0937777359969914,0.0126232858747244
1353099681197208,0.158409342169762,0.0649171695113182,0.195358325466514,0.0898076410219073,0.0208057723939419
1353099681419040,0.157844319939613,0.0650440901517868,0.195874817334116,0.0907995115220547,-0.00564874848350883
1353099681627529,0.156143710017204,0.0652896165847778,0.221339752133936,0.0884537821915001,-0.000660895078908652
1353099681837683,0.156815722584724,0.0651610046625137,0.211851383931935,0.089790519643575,-0.0108903478831053
1353099682037233,0.160477131605148,0.065306268632412,0.144435600433499,0.0931864819955081,-0.00643100216984749
1353099682267338,0.16147692501545,0.0653904974460602,0.134423148119822,0.0910187181551009,0.0143044944852591
1353099682477173,0.15959444642067,0.0653504282236099,0.170049675777555,0.0887500167544931,0.00616262713447213
1353099682697621,0.157818511128426,0.0654262229800224,0.19809898853302,0.085805751811713,-0.000431280903285369
1353099682917717,0.156221255660057,0.0656246170401573,0.21908548604697,0.0850918433256447,-0.00605384772643447
1353099683167688,0.160908281803131,0.065401628613472,0.135449480647221,0.0860021999850869,-0.00919296965003014
1353099683367183,0.162598207592964,0.0656491965055466,0.109325043875724,0.0862904403079301,-0.00302850035950541
1353099683597757,0.163832992315292,0.0654947534203529,0.0921788879670203,0.0851119157206267,0.0207152217626572
1353099683827480,0.161273539066315,0.0654231086373329,0.137608418846503,0.0817157249618322,-0.00328187155537307
1353099684027261,0.161695972084999,0.0654944330453873,0.121887329891324,0.0834329699724913,-0.00374232162721455
1353099684249045,0.161591425538063,0.0654486641287804,0.11972203284502,0.0831775836925954,-0.0015904774190858
1353099684447479,0.166229099035263,0.0652368813753128,0.0365611662506126,0.0844776024576277,-0.00393986376002431
1353099684687223,0.1688342243433,0.0653543472290039,-0.00841967876418494,0.0860166078899056,-0.00638153916224837
1353099684887180,0.16665306687355,0.0653695985674858,0.032484099206049,0.0821684547699988,0.00978303141891956
1353099685097889,0.161355271935463,0.0655244588851929,0.125052016591653,0.0818022272083908,-0.00693080713972449
1353099685297625,0.161455363035202,0.0657084584236145,0.116901957280934,0.0813851380068809,0.0100455218926072
1353099685518651,0.168087482452393,0.0653789043426514,-0.00403559663827764,0.083632972156629,0.0166161898523569
1353099685727722,0.171627566218376,0.0653916448354721,-0.0645980605250225,0.0874972508009523,0.00176795769948512
1353099685937402,0.171542719006538,0.0653279051184654,-0.0582697103871033,0.0852932068146765,0.0103615615516901
1353099686157445,0.164162561297417,0.0653068944811821,0.071655955882743,0.0836779408995062,-0.00225350796245039
1353099686357298,0.160993665456772,0.064948745071888,0.125037745730951,0.0852045849524438,-0.00540856970474124
1353099686557568,0.161649242043495,0.0653661414980888,0.104990228824317,0.0853310858085752,-0.0162214189767838
1353099686798828,0.167781338095665,0.0652317404747009,-0.00445607339905109,0.0885394713096321,0.0106114773079753
1353099687027423,0.170877322554588,0.0654131099581718,-0.0535967892268673,0.0897319926694036,-0.00433058617636561
1353099687227606,0.169775053858757,0.0651703104376793,-0.0255293797957711,0.0870592029858381,0.0123884994536638
1353099687439363,0.162283048033714,0.0651733577251434,0.111152116041631,0.0850390630681068,0.00252207741141319
